,path,D_IMRANG,FILTER01,OBS-MOD,RET-POS1,U_FLC,GAIN,EXPTIME,diff,diff_std,sum,sum_std
116,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:33:30.529305.cam1.A_collapsed_diff.fits,70.0,675-50,IPOL,146.25,A,0.105,0.0471744,-3286.0,210.12668,7618.0,251.97777
559,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:37:54.532974.cam1.A_collapsed_diff.fits,70.0,725-50,IPOL,146.25,A,0.105,0.0471744,-10267.0,496.14374,14593.0,509.09076
1018,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:45:30.841822.cam1.A_collapsed_diff.fits,70.0,750-50,IPOL,146.25,A,0.105,0.0471744,-10666.0,485.1508,14416.0,510.99316
822,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:49:47.416912.cam1.A_collapsed_diff.fits,70.0,775-50,IPOL,146.25,A,0.105,0.0471744,-4029.0,223.72672,6141.0,237.99489
1050,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:36:16.394711.cam1.A_collapsed_diff.fits,70.0,Open,IPOL_MBI,146.25,A,0.105,0.0962496,[ -7767.5 -16267.   -5746.5  -1583.5],[444.62401233 760.99731673 462.29957605 181.10115395],[17834.  29603.5 13438.   3634.5],[615.93769202 799.72512745 353.19372273 120.18375998]
327,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:19:23.725904.cam1.B_collapsed_diff.fits,70.0,Open,IPOL,146.25,B,0.105,0.0471744,12521.0,782.48816,31855.0,1083.1542
56,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:25:52.750649.cam1.B_collapsed_diff.fits,70.0,625-50,IPOL,146.25,B,0.105,0.0471744,-426.0,104.82923,1773.0,81.59619
21,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:33:30.529305.cam1.B_collapsed_diff.fits,70.0,675-50,IPOL,146.25,B,0.105,0.0471744,2259.0,221.19336,7309.0,275.85696
669,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:37:54.532974.cam1.B_collapsed_diff.fits,70.0,725-50,IPOL,146.25,B,0.105,0.0471744,8527.0,433.5152,13999.0,507.61298
873,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:45:30.841822.cam1.B_collapsed_diff.fits,70.0,750-50,IPOL,146.25,B,0.105,0.0471744,7777.0,394.66904,13761.0,489.5185
525,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:49:47.416912.cam1.B_collapsed_diff.fits,70.0,775-50,IPOL,146.25,B,0.105,0.0471744,2459.0,177.52124,5993.0,224.9633
324,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:36:16.394711.cam1.B_collapsed_diff.fits,70.0,Open,IPOL_MBI,146.25,B,0.105,0.0962496,[ 6356.5 12748.5  5291.5  1496. ],[407.32948749 608.76012055 298.46089761 106.81141616],[18675.5 28923.  13321.5  3518.5],[642.92301667 663.36524402 327.85103708 105.73797131]
49,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:21:03.549888.cam1.A_collapsed_diff.fits,107.5,Open,IPOL,146.25,A,0.105,0.0471744,26711.0,940.5536,34272.0,1087.6412
765,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:27:33.497046.cam1.A_collapsed_diff.fits,107.5,625-50,IPOL,146.25,A,0.105,0.0471744,1455.5,71.56109,1745.0,76.33584
980,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:31:49.943531.cam1.A_collapsed_diff.fits,107.5,675-50,IPOL,146.25,A,0.105,0.0471744,5490.0,201.87265,7535.0,256.14813
635,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:39:33.974634.cam1.A_collapsed_diff.fits,107.5,725-50,IPOL,146.25,A,0.105,0.0471744,10611.5,393.54416,14184.0,466.0419
177,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:43:50.160223.cam1.A_collapsed_diff.fits,107.5,750-50,IPOL,146.25,A,0.105,0.0471744,11247.0,441.31754,15413.0,479.44446
146,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:51:26.718709.cam1.A_collapsed_diff.fits,107.5,775-50,IPOL,146.25,A,0.105,0.0471744,6185.0,258.6438,8669.0,317.7615
200,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:38:17.134325.cam1.A_collapsed_diff.fits,107.5,Open,IPOL_MBI,146.25,A,0.105,0.0962496,[18652.5 22409.5 10898.   1640.5],[627.2196671  520.39688731 273.25222944 123.40852171],[24161.5 28675.5 13412.   3430.5],[781.10537081 569.5473822  283.26914368  97.50999901]
433,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:21:03.549888.cam1.B_collapsed_diff.fits,107.5,Open,IPOL,146.25,B,0.105,0.0471744,-32914.0,1158.7947,36017.0,1163.7158
839,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:27:33.497046.cam1.B_collapsed_diff.fits,107.5,625-50,IPOL,146.25,B,0.105,0.0471744,-1740.0,352.05606,1839.0,372.1364
405,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:31:49.943531.cam1.B_collapsed_diff.fits,107.5,675-50,IPOL,146.25,B,0.105,0.0471744,-7371.0,271.37485,7980.0,275.89706
408,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:39:33.974634.cam1.B_collapsed_diff.fits,107.5,725-50,IPOL,146.25,B,0.105,0.0471744,-14094.0,499.85187,14847.0,488.83105
36,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:43:50.160223.cam1.B_collapsed_diff.fits,107.5,750-50,IPOL,146.25,B,0.105,0.0471744,-14536.0,534.9833,16030.0,534.31635
924,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:51:26.718709.cam1.B_collapsed_diff.fits,107.5,775-50,IPOL,146.25,B,0.105,0.0471744,-7887.0,322.00156,8900.0,330.6351
588,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:38:17.134325.cam1.B_collapsed_diff.fits,107.5,Open,IPOL_MBI,146.25,B,0.105,0.0962496,[-21168.  -28584.  -13534.5  -2298.5],[799.99006026 964.23739754 425.0572608  104.03023754],[23119. 30453. 14307.  3771.],[798.91566429 835.74737821 387.77958279 118.72857602]
1103,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:19:28.111655.cam1.A_collapsed_diff.fits,70.0,Open,IPOL,157.5,A,0.105,0.0471744,-29458.5,1119.1271,32285.0,1113.7338
88,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:25:56.661875.cam1.A_collapsed_diff.fits,70.0,625-50,IPOL,157.5,A,0.105,0.0471744,-208.0,70.41875,1755.0,81.38555
947,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:33:26.048708.cam1.A_collapsed_diff.fits,70.0,675-50,IPOL,157.5,A,0.105,0.0471744,-3226.5,196.32887,7552.0,245.78018
930,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:37:58.441533.cam1.A_collapsed_diff.fits,70.0,725-50,IPOL,157.5,A,0.105,0.0471744,-12322.0,467.33832,14616.5,521.01953
1003,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:45:26.932317.cam1.A_collapsed_diff.fits,70.0,750-50,IPOL,157.5,A,0.105,0.0471744,-12563.5,459.08682,14163.0,504.395
606,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:49:51.324609.cam1.A_collapsed_diff.fits,70.0,775-50,IPOL,157.5,A,0.105,0.0471744,-5195.0,215.21521,5853.0,237.91478
1095,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_23:36:21.425190.cam1.A_collapsed_diff.fits,70.0,Open,IPOL_MBI,157.5,A,0.105,0.0962496,[-15515.5 -27802.  -11579.   -3166. ],[616.23370868 958.89749625 500.72563608 151.50622396],[16272.5 30042.  13803.   3760. ],[604.34703319 885.01294374 397.07088791 131.49794075]
317,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:19:28.111655.cam1.B_collapsed_diff.fits,70.0,Open,IPOL,157.5,B,0.105,0.0471744,25261.0,939.874,30757.0,1051.5997
476,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:25:56.661875.cam1.B_collapsed_diff.fits,70.0,625-50,IPOL,157.5,B,0.105,0.0471744,333.0,89.85795,1740.0,80.44731
409,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:33:26.048708.cam1.B_collapsed_diff.fits,70.0,675-50,IPOL,157.5,B,0.105,0.0471744,2902.0,204.08076,7269.0,250.4511
789,/mnt/userdata/mlucas/20230914_hwp_calib/data/diff/vsync_22:37:58.441533.cam1.B_collapsed_diff.fits,70.0,725-50,IPOL,157.5,B,0.105,0.0471744,10701.0,420.62247,14119.0,506.60287
